id,title,description,place,city,address,date_start,date_end,tags,url
25839922,"""𝑸𝒖𝒆𝒍𝒔 𝒏𝒐𝒖𝒗𝒆𝒂𝒖𝒙 𝒍𝒂𝒏𝒈𝒂𝒈𝒆𝒔, 𝒆𝒙𝒑𝒓𝒆𝒔𝒔𝒊𝒐𝒏𝒔, 𝒆𝒔𝒕𝒉𝒆́𝒕𝒊𝒒𝒖𝒆𝒔 𝒑𝒐𝒖𝒓 𝒍𝒆 𝒓𝒆́𝒆𝒎𝒑𝒍𝒐𝒊 ?""","💭Dans le cadre de l’exposition 𝑀𝑎𝑡𝑖𝑒̀𝑟𝑒 𝑔𝑟𝑖𝑠𝑒 actuellement présentée à la Plateforme, la 𝐦’𝐀 𝐈𝐬𝐞̀𝐫𝐞 organise un cycle de rencontres autour des enjeux du réemploi.",La Plateforme de Grenoble,Grenoble,place de verdun 38000 grenoble,2026-01-22T17:30:00+00:00,2026-01-22T19:30:00+00:00,"Café d'Archi, architecture, architecte, réemploi, matière grise, matériaux, maison architecture, isere, grenoble",https://openagenda.com/planlibre/events/trugkubxriisxpthvirpckjnqnpugbvvlgdqbkzcirfkqtkbmflfnzsisfcsrxoxttmgbbrglkzjdxoqglmjtdqqqoyktgrdnhnqqrolbtyefzgvkjncfdvlidkkekhyn
1396181,"Je me lance en indépendant, quel statut juridique choisir ? en partenariat avec Numbr","Atelier spécial avec l'entreprise Numbr Vous souhaitez vous lancer à votre compte, mais le choix du statut juridique vous freine encore ? Cet atelier est fait pour vous !",Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2026-01-23T08:00:00+00:00,2026-01-23T10:00:00+00:00,"1 jeune  1 solution, Création d'entreprise, S'informer",https://openagenda.com/francetravail/events/je-me-lance-en-independant-quel-statut-juridique-choisir-en-partenariat-avec-numbr
48934422,Les Métiers du Numérique : venez découvrir votre potentiel pour travailler dans ce secteur !,Êtes-vous fait(e) pour un des secteurs qui recrute près de chez vous ?,Échirolles - Agence ECHIROLLES,Échirolles,38130 Échirolles,2026-01-26T07:45:00+00:00,2026-01-26T11:00:00+00:00,"Détection de potentiel, 1 jeune  1 solution, #TousMobilisés, Découverte secteur / métier",https://openagenda.com/francetravail/events/les-metiers-du-numerique-venez-decouvrir-votre-potentiel-pour-travailler-dans-ce-secteur-7796732
5171182,Et pourquoi pas vous ? Venez découvrir les métiers du numérique !,Venez découvrir votre potentiel pour vous orienter dans le secteur du numérique !,Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2026-02-03T07:45:00+00:00,2026-02-03T11:00:00+00:00,"Détection de potentiel, 1 jeune  1 solution, Marché du travail, Découverte secteur / métier",https://openagenda.com/francetravail/events/et-pourquoi-pas-vous-venez-decouvrir-les-metiers-du-numerique
7229491,Sécurisation des paiements : les pratiques sur 3 continents,Événement La French Tech,En ligne,Grenoble,Grenoble,2026-02-03T10:00:00+00:00,2026-02-03T10:45:00+00:00,,https://openagenda.com/francenum/events/securisation-des-paiements-les-pratiques-sur-3-continents
82352531,tech & fest,Le sens de la tech ! Souveraineté,ALPEXPO GRENOBLE,Grenoble,ALPEXPO GRENOBLE,2026-02-04T07:30:00+00:00,2026-02-05T19:00:00+00:00,,https://openagenda.com/g9plus/events/tech-and-fest
93841501,Tech&Fest,Le plus grand festival tech & innovation des territoires,Alpexpo,Grenoble,"2 Avenue d'Innsbruck, 38100 Grenoble",2026-02-04T08:00:00+00:00,2026-02-05T17:00:00+00:00,"tech, innovation, french tech, la french tech alpes, alpexpo, startup, E2i Solutions, One-Board, Itinemap",https://openagenda.com/francenum/events/techandfest-1892425
168000,"Ôlô, un regard sur l'enfance",Compagnie Le Bruit de l'herbe qui pousse,Espace 600,Grenoble,97 galerie de l'Arlequin,2026-02-04T08:00:00+00:00,2026-02-11T14:40:00+00:00,"Théâtre visuel, Marionnette contemporaine, Peinture",https://openagenda.com/accueil-agenda-spectacle-vivant-drac-na/events/olo-un-regard-sur-lenfance-438161
23183607,Exposition Révéler l'Ukraine,Exposition Révéler l'Ukraine Виставка « РОЗКРИТИ УКРАЇНУ »,Maison Internationale de Grenoble,Grenoble,1 rue Hector Berlioz 38000 grenoble,2026-02-04T13:00:00+00:00,2026-02-28T17:00:00+00:00,,https://openagenda.com/asso-ugi/events/exposition-reveler-lukraine
75397154,Exposition VYTOKY,Du 4 février au 28 mars du mercredi au samedi de 14h à 18h,Maison Internationale de Grenoble,Grenoble,1 rue Hector Berlioz 38000 grenoble,2026-02-04T13:00:00+00:00,2026-03-28T17:00:00+00:00,,https://openagenda.com/asso-ugi/events/vistavka-vitoki
3665511,Visite commentée des expositions « Scènes de front » et « Les Houtsouls »,"Vendredi 6 février à 17h devant l’entrée de la maison internationale de Grenoble, Youry Bilak effectuera une visite commentée des expositions « Scènes de front » et « Les Houtsouls ».",Maison Internationale de Grenoble,Grenoble,1 rue Hector Berlioz 38000 grenoble,2026-02-06T16:00:00+00:00,2026-02-06T17:30:00+00:00,,https://openagenda.com/asso-ugi/events/visite-commentee-des-expositions-scenes-de-front-et-les-houtsouls
43486793,Etes-vous fait pour les métiers de l'industrie ? Détection de potentiels.,Le secteur de l'industrie vous attire et vous vous demandez s'il peut vous correspondre ? Vous n'avez pas d'expérience dans ce secteur ?,Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2026-02-10T07:45:00+00:00,2026-02-10T11:00:00+00:00,"Détection de potentiel, 1 jeune  1 solution, S'informer, Découverte secteur / métier, Marché du travail",https://openagenda.com/francetravail/events/etes-vous-fait-pour-les-metiers-de-lindustrie-detection-de-potentiels-8223463
38886572,Formation ambulancier.ère diplômé.e d'état,DEVENEZ AMBULANCIER.ÈRE EN ALTERNANCE en 2026 Venez découvrir le métier d'ambulancier et la formation avec l'institut de formation par alternance et un employeur du secteur.,Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2026-02-10T08:00:00+00:00,2026-02-10T11:30:00+00:00,"Découverte secteur / métier, S'informer, Découverte formation",https://openagenda.com/francetravail/events/formation-ambulancierere-diplomee-detat
88486027,Comment développer son entreprise ? En partenariat avec l'ADIE,"En partenariat avec l'ADIE Au France Travail La Bruyère - 78 avenue la bruyère 38100 GRENOBLE Vous avez lancé votre entreprise, mais vous vous demandez comment passer à l'étape supérieure ?",Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2026-02-16T08:00:00+00:00,2026-02-16T10:00:00+00:00,"1 jeune  1 solution, Les clés pour réussir, Création d'entreprise",https://openagenda.com/francetravail/events/comment-developper-son-entreprise-en-partenariat-avec-ladie-8962732
80488458,Employé Polyvalent en Restauration H/F vers le secteur Street Food / Fast Food sur Grenoble centre-ville,Plongez au coeur du métier d'Employé Polyvalent en Restauration (EPR) lors de notre information collective ! Cet événement a pour objectif de promouvoir votre profil auprès d'entreprise.,Agence GRENOBLE EUROPOLE,Grenoble,38000 Grenoble,2026-02-17T08:00:00+00:00,2026-02-17T11:30:00+00:00,"La semaine du Tourisme, Se préparer, S'informer, Recrutement",https://openagenda.com/semaine-des-metiers-du-tourisme-2026/events/employe-polyvalent-en-restauration-hf-vers-le-secteur-street-food-fast-food-sur-grenoble-centre-ville
24324782,ZOOM sur la microentreprise par l'ADIE (et comment la financer),Vous avez le projet de créer votre propre activité. Venez découvrir les différentes étapes importantes pour mener à bien ce projet.,Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2026-02-18T13:00:00+00:00,2026-02-18T15:00:00+00:00,"1 jeune  1 solution, La semaine de la création et reprise d'entreprise - ReStart, Création d'entreprise",https://openagenda.com/francetravail/events/zoom-sur-la-microentreprise-par-ladie-et-comment-la-financer-7252373
47569872,QUICK recherche ses équipiers polyvalents H/F !,Les restaurants Quick du bassin grenoblois recrutent des employé.es polyvalent.,Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2026-02-20T08:00:00+00:00,2026-02-20T11:30:00+00:00,"#TousMobilisés, La semaine du Tourisme, Découverte secteur / métier, S'informer, Recrutement",https://openagenda.com/semaine-des-metiers-du-tourisme-2026/events/quick-recherche-ses-equipiers-polyvalents-hf
79279334,Etes-vous fait pour les métiers de l'industrie ? Détection de potentiels.,Le secteur de l'industrie vous attire et vous vous demandez s'il peut vous correspondre ? Vous n'avez pas d'expérience dans ce secteur ?,Échirolles - Agence ECHIROLLES,Échirolles,38130 Échirolles,2026-02-23T07:45:00+00:00,2026-02-23T11:30:00+00:00,"Détection de potentiel, 1 jeune  1 solution, Découverte secteur / métier, S'informer, Marché du travail",https://openagenda.com/francetravail/events/etes-vous-fait-pour-les-metiers-de-lindustrie-detection-de-potentiels-2672799
36005819,Etes-vous fait pour les métiers de l'Hôtellerie-Café-Restauration ?,"Venez découvrir votre potentiel pour vous orienter dans le secteur de l'Hôtellerie-Café-Restauration, porteur d'emplois !",Agence GRENOBLE EUROPOLE,Grenoble,38000 Grenoble,2026-02-24T08:00:00+00:00,2026-02-24T11:30:00+00:00,"La semaine du Tourisme, Détection de potentiel, Découverte secteur / métier, Marché du travail, S'informer, Découverte formation",https://openagenda.com/semaine-des-metiers-du-tourisme-2026/events/etes-vous-fait-pour-les-metiers-de-lhotellerie-cafe-restauration-623028
67664860,Chiffrer son projet entrepreneuriale avec l'ADIE !,"Grâce à l'ADIE, venez apprendre les fondamentaux du financement : Découvrez comment estimer et financer vos besoins de démarrage ou de développement (aides, prêts...)",Échirolles - Agence ECHIROLLES,Échirolles,38130 Échirolles,2026-02-24T08:30:00+00:00,2026-02-24T10:30:00+00:00,Création d'entreprise,https://openagenda.com/francetravail/events/chiffrer-son-projet-entrepreneuriale-avec-ladie
41239929,Ce qui nous lie,Exposition de restitution de la résidence d'architecture pilotée par la m'A Isère qui s'est déroulée en 2025 sur la commune de Saint-Gervais (38),Maison de l'Architecture de l'Isère,Grenoble,"4 place de Berulle, 38000 Grenoble",2026-02-24T15:00:00+00:00,2026-03-13T17:00:00+00:00,"résidence d'architecture, architecture, isere, architecte, territoire, prospective, culture, maison architecture, redynamisation",https://openagenda.com/planlibre/events/ce-qui-nous-lie-3075904
60949650,Et pourquoi pas vous ? Venez découvrir les métiers du transport !,Venez découvrir votre potentiel pour vous orienter dans le secteur du transport !,Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2026-02-25T07:45:00+00:00,2026-02-25T11:00:00+00:00,"Détection de potentiel, Marché du travail, Découverte secteur / métier",https://openagenda.com/francetravail/events/et-pourquoi-pas-vous-venez-decouvrir-les-metiers-du-transport-2100181
91516767,"Entrepreneurs débordés ou en manque de clients, venez trouver des solutions ! avec EGEE","Vous avez créé votre entreprise récemment micro, TPE ou PME, vous débordez d'activité ou au contraire vous manquez de clients, vous avez besoin d'embaucher, de développer votre activité, de vous agran",Échirolles - Agence ECHIROLLES,Échirolles,38130 Échirolles,2026-02-25T08:30:00+00:00,2026-02-25T10:30:00+00:00,Création d'entreprise,https://openagenda.com/francetravail/events/entrepreneurs-debordes-ou-en-manque-de-clients-venez-trouver-des-solutions-avec-egee-4810015
16561039,Atelier création d'entreprise - Comprendre la TVA et les taxes à prévoir lors de la création d'entreprise,Atelier spécial avec l'entreprise Numbr Vous êtes demandeur d'emploi et vous avez un projet de création d'entreprise ou vous venez de créer votre activité ? Cet atelier est fait pour vous.,Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2026-02-26T08:00:00+00:00,2026-02-26T10:00:00+00:00,"1 jeune  1 solution, Création d'entreprise",https://openagenda.com/francetravail/events/atelier-creation-dentreprise-comprendre-la-tva-et-les-taxes-a-prevoir-lors-de-la-creation-dentreprise
29582284,L'IA au service de ma startup : structurer et orchestrer l’IA pour accélérer son projet [Atelier Tarmac],Événement La French Tech,Inovallée - Tarmac,Meylan,29 chemin du vieux chêne 38240 MEYLAN,2026-03-05T10:30:00+00:00,2026-03-05T13:30:00+00:00,,https://openagenda.com/francenum/events/lia-au-service-de-ma-startup-structurer-et-orchestrer-lia-pour-accelerer-son-projet-atelier-tarmac
37615347,Etes-vous fait pour les métiers du numérique ? Venez tester vos habiletés lors d'un atelier de détection de potentiels.,Le secteur du numérique vous attire et vous vous demandez s'il peut vous correspondre ? Vous n'avez pas d'expérience dans ce secteur ?,Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2026-03-09T07:45:00+00:00,2026-03-09T11:00:00+00:00,"Détection de potentiel, 1 jeune  1 solution, Marché du travail, S'informer, Découverte secteur / métier",https://openagenda.com/francetravail/events/etes-vous-fait-pour-les-metiers-du-numerique-venez-tester-vos-habiletes-lors-dun-atelier-de-detection-de-potentiels
77779074,Les Métiers de la Logistique : Découvrez votre potentiel pour travailler dans ce secteur !,Êtes-vous fait(e) pour un des secteurs qui recrute près de chez vous ?,Échirolles - Agence ECHIROLLES,Échirolles,38130 Échirolles,2026-03-10T07:45:00+00:00,2026-03-10T11:30:00+00:00,"Détection de potentiel, #TousMobilisés, S'informer, Découverte formation, Découverte secteur / métier",https://openagenda.com/francetravail/events/les-metiers-de-la-logistique-decouvrez-votre-potentiel-pour-travailler-dans-ce-secteur-3411286
53878475,L' URSSAF et vous ! Clarifiez vos démarches administratives !,"Vous envisagez de créer votre activité en tant que micro-entrepreneur, travailleur indépendant ou en profession libérale ?",Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2026-03-10T13:00:00+00:00,2026-03-10T15:00:00+00:00,"1 jeune  1 solution, Création d'entreprise",https://openagenda.com/francetravail/events/l-urssaf-et-vous-clarifiez-vos-demarches-administratives-8885
70747292,la Gendarmerie Nationale recrute ! Venez découvrir les nombreux métiers proposés et formations associées,Le CIR (Centre Information Recrutement) de la Gendarmerie sera présent dans les locaux de France Travail Grenoble Europole pour: - présenter les différents métiers de la Gendarmerie et les formations,Agence GRENOBLE EUROPOLE,Grenoble,38000 Grenoble,2026-03-11T09:30:00+00:00,2026-03-11T11:00:00+00:00,"1 jeune  1 solution, Découverte secteur / métier, S'informer, Recrutement",https://openagenda.com/francetravail/events/la-gendarmerie-nationale-recrute-venez-decouvrir-les-nombreux-metiers-proposes-et-formations-associees-376498
85279012,Comment développer son entreprise ? En partenariat avec l'ADIE - Semaine ReStart,"En partenariat avec l'ADIE Au France Travail La Bruyère - 78 avenue la bruyère 38100 GRENOBLE Vous avez lancé votre entreprise, mais vous vous demandez comment passer à l'étape supérieure ?",Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2026-03-16T13:00:00+00:00,2026-03-16T15:00:00+00:00,"La semaine de la création et reprise d'entreprise - ReStart, Les clés pour réussir, 1 jeune  1 solution, Création d'entreprise",https://openagenda.com/francetravail/events/comment-developper-son-entreprise-en-partenariat-avec-ladie-semaine-restart-6552244
25379342,Minalogic Business Meetings,Événement La French Tech,Alpexpo,Grenoble,"2 Av. d'Innsbruck, 38100 Grenoble",2026-03-17T07:30:00+00:00,2026-03-17T17:00:00+00:00,,https://openagenda.com/francenum/events/minalogic-business-meetings-7427895
39943795,Etes-vous fait pour les métiers du commerce ? Détection de potentiels.,Le secteur du commerce vous attire et vous vous demandez s'il peut vous correspondre ? Vous n'avez pas d'expérience dans ce secteur ?,Échirolles - Agence ECHIROLLES,Échirolles,38130 Échirolles,2026-03-23T07:45:00+00:00,2026-03-23T11:30:00+00:00,"Détection de potentiel, 1 jeune  1 solution, S'informer, Découverte secteur / métier, Marché du travail",https://openagenda.com/francetravail/events/etes-vous-fait-pour-les-metiers-du-commerce-detection-de-potentiels-5754214
42728142,Réunion d'informations Tremplin Carrière - Le club de recherche d'emploi des Seniors,"Information collective Tremplin Carrière: Vous avez plus de 50 ans, un projet professionnel défini et avez besoin d'un coup de pouce pour retrouver un emploi ?",Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2026-03-25T08:00:00+00:00,2026-03-25T09:00:00+00:00,"Mobilisation 50 ans et plus, Aides à l'emploi, S'informer",https://openagenda.com/francetravail/events/reunion-dinformations-tremplin-carriere-le-club-de-recherche-demploi-des-seniors-2691185
55547735,Réunion d'informations Tremplin Carrière - Le club de recherche d'emploi des Seniors,"Information collective Tremplin Carrière: Vous avez plus de 50 ans, un projet professionnel défini et avez besoin d'un coup de pouce pour retrouver un emploi ?",Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2026-03-25T09:30:00+00:00,2026-03-25T10:30:00+00:00,"Mobilisation 50 ans et plus, Aides à l'emploi, S'informer",https://openagenda.com/francetravail/events/reunion-dinformations-tremplin-carriere-le-club-de-recherche-demploi-des-seniors-3695533
45684192,La superstition dans les marchés financiers,Explorez le fonctionnement des marchés financiers sous l’angle inattendu de la superstition.,La Casemate,Grenoble,2 place Saint Laurent Grenoble,2026-03-26T17:30:00+00:00,2026-03-26T19:00:00+00:00,,https://openagenda.com/le-printemps-de-lesprit-critique/events/la-superstition-dans-les-marches-financiers
72052025,Tout savoir sur la micro entreprise avec l'ADIE !,"Grâce à l'ADIE, venez apprendre les fondamentaux de la micro entreprise : *Les principes de ce régime pas si simple !",Échirolles - Agence ECHIROLLES,Échirolles,38130 Échirolles,2026-03-31T07:30:00+00:00,2026-03-31T09:30:00+00:00,Création d'entreprise,https://openagenda.com/francetravail/events/tout-savoir-sur-la-micro-entreprise-avec-ladie-239806
51193696,"Charlotte Perriand - Le chalet de Méribel, une intimité dévoilée","À partir du 31 mars 2026 et jusqu’au 19 septembre, la Maison de l’Architecture de l’Isère accueille sa nouvelle exposition « Charlotte Perriand - Le chalet de Méribel, une intimité dévoilée ».",Maison de l'Architecture de l'Isère,Grenoble,"4 place de Berulle, 38000 Grenoble",2026-03-31T11:30:00+00:00,2026-09-18T16:00:00+00:00,"exposition, charlotte Perriand, architecture, montagne, femme architecte, maisonarchitecture, grenoble, isère",https://openagenda.com/planlibre/events/charlotte-perriand-le-chalet-de-meribel-une-intimite-devoilee
54778089,Etes-vous fait pour le secteur du transport ? Découvrez vos potentiels pour travailler dans ce secteur,Êtes-vous fait(e) pour un des secteurs qui recrute près de chez vous ?,Échirolles - Agence ECHIROLLES,Échirolles,38130 Échirolles,2026-04-01T06:45:00+00:00,2026-04-01T10:30:00+00:00,"Détection de potentiel, #TousMobilisés, 1 jeune  1 solution, Découverte secteur / métier, S'informer, Découverte formation",https://openagenda.com/francetravail/events/etes-vous-fait-pour-le-secteur-du-transport-decouvrez-vos-potentiels-pour-travailler-dans-ce-secteur-1650123
68899252,Italian Queen ouvre son nouveau restaurant à Meylan et recrute son équipe ! Venez faire partie d'une équipe dynamique et partager votre pas,"Italian Queen s'installe à Meylan ! Un concept de restauration mêlant énergie new-yorkaise et authenticité de la street food italienne, dans un univers urbain, moderne et gourmand.",Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2026-04-01T07:00:00+00:00,2026-04-01T10:30:00+00:00,Recrutement,https://openagenda.com/francetravail/events/italian-queen-ouvre-son-nouveau-restaurant-a-meylan-et-recrute-son-equipe-venez-faire-partie-dune-equipe-dynamique-et-partager-votre-pas
19186921,Devenez indépendant en toute sérénité : Choisissez le statut juridique idéal pour votre projet !,Vous envisagez de vous lancer en tant qu'indépendant mais vous hésitez encore sur le statut juridique à adopter ?,Agence GRENOBLE EUROPOLE,Grenoble,38000 Grenoble,2026-04-01T08:00:00+00:00,2026-04-01T10:00:00+00:00,Création d'entreprise,https://openagenda.com/francetravail/events/devenez-independant-en-toute-serenite-choisissez-le-statut-juridique-ideal-pour-votre-projet-2909580
93121112,Italian Queen ouvre son nouveau restaurant à Meylan et recrute son équipe ! Venez faire partie d'une équipe dynamique et partager votre pas,"Italian Queen s'installe à Meylan ! Un concept de restauration mêlant énergie new-yorkaise et authenticité de la street food italienne, dans un univers urbain, moderne et gourmand.",Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2026-04-01T11:30:00+00:00,2026-04-01T14:30:00+00:00,Recrutement,https://openagenda.com/francetravail/events/italian-queen-ouvre-son-nouveau-restaurant-a-meylan-et-recrute-son-equipe-venez-faire-partie-dune-equipe-dynamique-et-partager-votre-pas-6074290
40594240,Agent administratif / Agente administrative et Agents de restitution/distribution des manuels scolaires,2 missions (contrats) distincts : 1) La restitution des manuels par les élèves et la distribution des manuels pour la nouvelle rentrée 2026.,Agence GRENOBLE EUROPOLE,Grenoble,38000 Grenoble,2026-04-02T06:45:00+00:00,2026-04-02T10:30:00+00:00,Recrutement,https://openagenda.com/francetravail/events/agent-administratif-agente-administrative-et-agents-de-restitutiondistribution-des-manuels-scolaires
31435332,Atelier Graines d'exportateurs/importateurs,"Un atelier immersif pour vous aider à structurer vos premiers pas à l’international en vous offrant une vision claire, opérationnelle et accessible des fondamentaux du commerce international.",CCI Grenoble World Trade Center,Grenoble,5/7 Place Robert Schuman,2026-04-02T07:00:00+00:00,2026-04-02T10:30:00+00:00,"International, Reglementation Export, Export",https://openagenda.com/francenum/events/atelier-graines-dexportateursimportateurs-3319718
81934143,Job Dating RAS Intérim - POEI TP Conducteur de Transport en Commun sur Route - Publics PIC,L'agence RAS Intérim vous propose de changer pour un métier qui vous plait : Nous recherchons des demandeurs d'emploi éligibles au PIC H/F motivés pour préparer le Titre Professionnel Conducteur de Tr,Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2026-04-02T07:00:00+00:00,2026-04-02T10:00:00+00:00,Recrutement,https://openagenda.com/francetravail/events/job-dating-ras-interim-poei-tp-conducteur-de-transport-en-commun-sur-route-publics-pic
18228326,Création d'entreprise : Atelier statuts juridiques en partenariat avec l'ACEISP,"Atelier statuts juridiques : - Structures Juridiques abordées : EI réel, Micro, EURL/SARL, SASU/SAS - Sous les aspects : Juridiques, Fiscaux, et Sociaux. Le tout via une vision transverse financière.",Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2026-04-02T07:30:00+00:00,2026-04-02T10:00:00+00:00,Création d'entreprise,https://openagenda.com/francetravail/events/creation-dentreprise-atelier-statuts-juridiques-en-partenariat-avec-laceisp
90311500,Visite de crèche - Pom Flore et Alexandre,"5 places sont disponibles pour découvrir les différents métiers que l'on peut trouver au sein d'une crèche (Assistant/e accueil petite enfance, auxiliaire de puériculture, Educateur/trice de jeunes en",Agence GRENOBLE EUROPOLE,Grenoble,38000 Grenoble,2026-04-02T09:00:00+00:00,2026-04-02T10:00:00+00:00,"Métiers de l humain, Métiers du Prendre soin, Recrutement, Marché du travail, Découverte secteur / métier, S'informer",https://openagenda.com/francetravail/events/visite-de-creche-pom-flore-et-alexandre
33231963,"Aide à la personne, aide soignant(e), infirmier(e)... trouvez en direct le poste qu'il vous faut !","Aide à la personne, aide soignant(e), infirmier(e) ou technicien de l'intervention sociale et familiale, avec ou sans expérience, venez vous présenter.",Échirolles - Agence ECHIROLLES,Échirolles,38130 Échirolles,2026-04-03T07:00:00+00:00,2026-04-03T08:30:00+00:00,"Métiers du Prendre soin, Recrutement",https://openagenda.com/francetravail/events/aide-a-la-personne-aide-soignante-infirmiere-trouvez-en-direct-le-poste-quil-vous-faut
98375552,Plongez au coeur du métier d'assistante dentaire : Découverte et mise en situation,Venez découvrir les coulisses du métier d'assistant.e dentaire ! Une ancienne professionnelle avec 17 années d'expérience vous présentera concrètement les 3 missions principales.,Agence GRENOBLE EUROPOLE,Grenoble,38000 Grenoble,2026-04-03T07:30:00+00:00,2026-04-03T10:00:00+00:00,"Métiers du Prendre soin, Découverte secteur / métier, S'informer, Découverte formation",https://openagenda.com/francetravail/events/plongez-au-coeur-du-metier-dassistante-dentaire-decouverte-et-mise-en-situation
8389956,Visite de résidence senior non médicalisée - GRENOBLE LES BAINS,"15 places sont disponibles pour découvrir les différents métiers que l'on peut trouver au sein de cette structure (Animatrice, auxiliaires de vie, cuisinier, aide de cuisine, agent de maintenance, inf",Agence GRENOBLE EUROPOLE,Grenoble,38000 Grenoble,2026-04-03T12:00:00+00:00,2026-04-03T14:30:00+00:00,"Métiers de l humain, Métiers du Prendre soin, Marché du travail, S'informer, Recrutement, Découverte secteur / métier",https://openagenda.com/francetravail/events/visite-de-residence-senior-non-medicalisee-grenoble-les-bains
61744829,"Entrepreneurs débordés ou en manque de clients, venez trouver des solutions ! avec EGEE","Vous avez créé votre entreprise récemment micro, TPE ou PME, vous débordez d'activité ou au contraire vous manquez de clients, vous avez besoin d'embaucher, de développer votre activité, de vous agran",Échirolles - Agence ECHIROLLES,Échirolles,38130 Échirolles,2026-04-07T07:30:00+00:00,2026-04-07T09:30:00+00:00,Création d'entreprise,https://openagenda.com/francetravail/events/entrepreneurs-debordes-ou-en-manque-de-clients-venez-trouver-des-solutions-avec-egee-8645749
97525027,Mardi de l'entreprise SMH - Rencontrez ACE Emploi - Agence d'intérim,L'agence d'intérim ACE Emploi vous reçoit dans les locaux de l'agence France Travail St Martin d'Hères afin de vous présenter différentes offres à pourvoir et d'échanger avec vous individuellement sur,Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2026-04-07T08:00:00+00:00,2026-04-07T09:00:00+00:00,"#TousMobilisés, Recrutement",https://openagenda.com/francetravail/events/mardi-de-lentreprise-smh-rencontrez-ace-emploi-agence-dinterim
34870444,Vous avez un projet de création d'entreprise ? L'URSSAF répond à vos questions !,Vous avez pour projet d'être auto-entrepreneur ou travailleur indépendant ?,Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2026-04-07T12:00:00+00:00,2026-04-07T13:30:00+00:00,Création d'entreprise,https://openagenda.com/francetravail/events/vous-avez-un-projet-de-creation-dentreprise-lurssaf-repond-a-vos-questions-5547287
79537228,Etes-vous fait pour les métiers de l'industrie? Venez tester vos habiletés lors d'un atelier de détection de potentiels.,Le secteur de l'industrie vous attire et vous vous demandez s'il peut vous correspondre ? Vous n'avez pas d'expérience dans ce secteur ?,Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2026-04-08T06:45:00+00:00,2026-04-08T10:00:00+00:00,"Détection de potentiel, Découverte secteur / métier, Marché du travail, S'informer",https://openagenda.com/francetravail/events/etes-vous-fait-pour-les-metiers-de-lindustrie-venez-tester-vos-habiletes-lors-dun-atelier-de-detection-de-potentiels
22885693,Venez découvrir le Club Seniors de l'agence St-Martin-d'Hères : booster son retour à l'emploi après 50 ans !,Réunion de présentation du Club Seniors de l'agence de St Martin d'Hères (réservé aux demandeurs d'emploi inscrits sur l'agence de St Martin d'Hères).,Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2026-04-09T07:00:00+00:00,2026-04-09T09:00:00+00:00,"Mobilisation 50 ans et plus, Marché du travail, Se préparer, S'informer",https://openagenda.com/francetravail/events/venez-decouvrir-le-club-seniors-de-lagence-st-martin-dheres-booster-son-retour-a-lemploi-apres-50-ans
